,LR_8_3,Em,GPR_8_3,KNR_8_3,SVR_8_3,RF_8_3,XGB_8_3,LR_8_4,GPR_8_4,KNR_8_4,SVR_8_4,RF_8_4,XGB_8_4,LR_8_5,GPR_8_5,KNR_8_5,SVR_8_5,RF_8_5,XGB_8_5,LR_8_6,GPR_8_6,KNR_8_6,SVR_8_6,RF_8_6,XGB_8_6,LR_9_3,GPR_9_3,KNR_9_3,SVR_9_3,RF_9_3,XGB_9_3,LR_9_4,GPR_9_4,KNR_9_4,SVR_9_4,RF_9_4,XGB_9_4,LR_9_5,GPR_9_5,KNR_9_5,SVR_9_5,RF_9_5,XGB_9_5,LR_9_6,GPR_9_6,KNR_9_6,SVR_9_6,RF_9_6,XGB_9_6,LR_10_3,GPR_10_3,KNR_10_3,SVR_10_3,RF_10_3,XGB_10_3,LR_10_4,GPR_10_4,KNR_10_4,SVR_10_4,RF_10_4,XGB_10_4,LR_10_5,GPR_10_5,KNR_10_5,SVR_10_5,RF_10_5,XGB_10_5,LR_10_6,GPR_10_6,KNR_10_6,SVR_10_6,RF_10_6,XGB_10_6,LR_11_3,GPR_11_3,KNR_11_3,SVR_11_3,RF_11_3,XGB_11_3,LR_11_4,GPR_11_4,KNR_11_4,SVR_11_4,RF_11_4,XGB_11_4,LR_11_5,GPR_11_5,KNR_11_5,SVR_11_5,RF_11_5,XGB_11_5,LR_11_6,GPR_11_6,KNR_11_6,SVR_11_6,RF_11_6,XGB_11_6,LR_12_3,GPR_12_3,KNR_12_3,SVR_12_3,RF_12_3,XGB_12_3,LR_12_4,GPR_12_4,KNR_12_4,SVR_12_4,RF_12_4,XGB_12_4,LR_12_5,GPR_12_5,KNR_12_5,SVR_12_5,RF_12_5,XGB_12_5,LR_12_6,GPR_12_6,KNR_12_6,SVR_12_6,RF_12_6,XGB_12_6,LR_13_3,GPR_13_3,KNR_13_3,SVR_13_3,RF_13_3,XGB_13_3
3NLL_108,57.94138432893177,-258.0,15.655705437455959,6.718262746706364,16.961202486607466,12.222375406058347,6.268719482421875,38.708491918500854,4.62154515011743,4.103461338044258,6.539315861285826,9.850475780544093,11.989877319335937,45.4481450037604,10.816713616558292,10.632093008105983,4.206757389474939,9.468405791691902,9.094129943847657,30.12793943507602,10.761907789366727,9.008606161101635,13.46078432538393,12.087949035357019,8.53453369140625,33.32939730590902,17.457439000984834,8.513587580801351,17.273610599264305,13.661806553961833,7.371012878417969,24.39759808019523,6.9954787421594915,5.252293792259726,8.620446540301135,11.839186553968522,11.37878875732422,33.57551966381522,10.059122117092716,6.3471809676267466,4.227015378104665,9.6353746521083,14.953814697265624,27.92383125580229,8.908008570443599,9.084527403348943,12.9977397221376,11.5000670535648,11.410000610351563,44.10375414644045,23.430280783003525,10.148548524921853,16.486927671980776,11.68601948080006,4.4366912841796875,39.7582923841379,6.7485558242765595,6.035390188983524,8.929607372657864,10.658870707700242,11.015058898925782,57.174896617061584,8.78374362023294,7.206517560097541,5.024539118849049,7.827009743153411,7.004185485839844,44.47830830175279,13.300320504030196,9.86636017369376,16.014510464273762,11.446612705388697,10.113088989257813,51.96384096516131,23.06088903260245,12.45950320376806,14.39902761731181,11.560355752899635,4.497805786132813,39.311544005256664,7.912435760504326,8.409190825938618,7.072268335173424,10.67960630495362,12.70062255859375,47.203317727756016,7.991266751236447,10.146728834028806,7.354578727899758,12.19991739593434,9.05272216796875,47.2013465655731,12.458810771964853,9.687363203629985,13.374763412277598,13.038473625920096,13.538626098632813,49.50892887158751,22.320580400967707,11.621799967047565,15.0692718286804,10.759006538832613,4.499659729003906,36.834825691011034,8.067902069991504,7.665787601256182,5.637812242789488,11.790625430869301,10.315443420410157,31.339868805362535,3.3449798599750835,8.0691567032919,3.2540321161025134,10.285297198302988,7.814576721191406,30.770901367053085,10.713068998459613,9.178953821256448,11.348915988573362,12.634330112023378,11.092919921875,56.91971346433961,21.139745199824937,19.445994002336224,9.607990682673776,10.029086754637575,6.020132446289063
3QFS_109,33.31060135613977,-354.5,8.436535639888723,12.924195504401592,3.769243190338068,12.934017373315573,12.7241943359375,89.37106891167414,12.101831543268526,12.615000960642295,23.17690613764284,22.528807452951963,8.836538696289063,58.334097092412605,12.394916679011056,15.834701793622424,24.380753227432432,14.010235283436282,11.300103759765625,53.928775398991846,7.742951036089965,13.110450013334496,20.669061471588485,17.36650174573601,10.374124145507812,16.01886922764167,13.920893419738757,13.161684131419388,8.063527888655466,19.807966785531335,17.061282348632812,55.729156427941504,13.760423826240896,13.879654265001387,17.603477505840097,24.578183708586884,7.894412231445313,49.39250281951427,11.144946883506226,21.560643694129407,15.227459645661838,19.64678328926641,11.696298217773437,53.117025629444925,9.528716148009783,11.562487486819384,12.66009656585058,20.741701973861616,12.634121704101563,24.435180406105673,12.584284144145068,13.50057887948463,9.193285872314316,18.39441075968843,11.156402587890625,46.755182188117104,7.503553612442937,11.16501458712266,8.93279086929266,18.7401976685256,10.23291015625,28.991130902467603,12.326598660610404,17.79417799394123,16.85424769360224,16.014754426849684,9.7897216796875,48.17236240398937,5.993370015719137,14.297907037143807,10.846588463983295,19.41428194954144,6.80777587890625,26.8978589933863,9.050421549671302,17.28195746338193,5.313496656920961,16.457708128745896,10.911190795898438,55.93881111592128,7.777825795028309,14.558660386113923,19.392125225005646,21.95776169031227,9.023907470703126,43.290710912229684,9.707448385759477,25.135921431790468,23.678009720411303,21.347621100431688,7.581689453125,43.86986210298695,8.22246407356567,17.20200415985542,11.70212639539194,18.974035754834176,10.210171508789063,35.221464693000755,7.620096062762047,17.743333333333332,6.213812187291415,11.661299228975968,11.148016357421875,44.090703774687235,14.366513298051263,16.812050688204664,20.497775739659808,17.529015346473066,10.754739379882812,36.607792014369515,9.986816259566302,16.81120543608454,12.334861891422094,13.706730367389872,11.805014038085938,38.88020144316184,7.514801276331139,15.333449856253122,9.714017621364269,15.775950985930598,12.711431884765625,54.06667136805563,16.037762362831735,12.33923603950148,12.026661064491298,16.462416216700223,10.456906127929688
3QFS_110,65.48445873173912,-399.5,37.01661031195228,37.88026182965621,19.096635541517507,63.6431656815721,35.471624755859374,125.57808847309161,29.783526462360932,42.165294303359836,52.97589271720388,69.40985358079247,33.293661499023436,94.73899426492487,56.323283330262576,40.87823900049532,53.05016427762339,55.74675893503663,33.942666625976564,74.84658181979128,55.6929646888603,44.2152085676378,51.49697329701637,69.63551710138618,33.33906860351563,49.677766289260234,44.58389072211784,40.324595195781384,23.959116172131253,68.3079110852411,38.30613403320312,95.64417521316346,46.29973070484599,42.60319510685016,50.11981010473027,74.84725548277531,37.23123474121094,91.9281421922187,52.44449860809327,50.020032611896646,44.16076229739067,57.59532924983762,35.869873046875,86.5228273744099,59.88420407115162,42.17430351928753,42.39362330426744,70.27533833549388,34.5071533203125,55.08779631436835,39.84904119810659,37.07343433648334,23.990654128127414,72.18235075508768,37.7085693359375,90.59468524382109,31.481226681467746,37.58484754205882,37.221438278931856,72.53727304299969,37.1171630859375,49.99778279260476,40.2829884721224,45.892424242424234,45.41850465557645,58.6090973958771,33.843505859375,76.82131123032094,30.281342796673194,47.439773504992544,45.363357111422985,72.70313272838716,33.24803771972656,61.465359567585,40.45445971905546,39.04629527203717,20.196082200151636,62.27330625788287,34.71141662597656,90.3960597979371,35.19155614970296,47.46903850356532,47.05922654020952,70.54161491838695,31.868695068359376,70.37536684081105,36.30550863949506,50.263255326380566,64.44641205069384,62.00770479676562,35.57008056640625,79.93534517818368,51.67099333611593,47.666472345842216,47.35798880419026,73.25316252315072,33.014138793945314,73.4016813216332,41.7458467037339,41.32735788907719,25.875217286788047,59.80241400516902,30.965621948242188,89.56311407950531,50.48676579040007,41.19407990353595,50.798531862428334,60.29587952905551,33.14169616699219,74.36521822450263,44.71740688232374,42.10420256275238,37.93308830701339,57.86269981613161,34.03949890136719,89.19426395783574,31.97205366782311,45.57200507287427,40.01603174966614,63.533751904418956,31.142156982421874,78.4197068848221,48.55472728409146,41.53292558125731,28.654272366121244,64.01296406395994,34.01718444824219
3QFS_111,16.193218127543012,-332.5,8.96840533394689,35.65335860514922,8.518794405100511,17.836064292757236,22.493557739257813,87.80442947475626,10.736316023912991,36.531122106984355,24.437201135115792,12.4442468404328,20.914178466796876,41.52714655679718,20.175561927154682,41.20533024425867,23.984989458472775,12.320610649719793,23.155731201171875,33.57086693483688,17.29200770290265,35.01198501606119,26.75213907277825,16.871713557362927,22.9001220703125,12.651284096448865,10.899023135292646,32.48340323967172,11.231354886360531,15.600803280086769,27.057391357421874,40.943833214344885,19.50303573134962,36.77935462466402,20.73453074252734,12.93015421360231,24.36884765625,46.79800145709338,20.490303826644087,41.337565895386504,14.314919545013026,7.422965496529821,22.021517944335937,52.42741605143408,17.138891619967485,34.44158554437785,26.384499738996283,14.77286558952423,20.424417114257814,14.359140163414645,13.899837293691245,38.24751916741657,13.095599217759855,16.326651868565904,26.133334350585937,47.47327522137299,16.5122767037896,33.47704132632178,9.306861586905432,13.051629007841939,18.706488037109374,29.050915848545902,14.37907761992597,42.13448603807188,25.189880344121356,8.643776487538299,19.48052978515625,40.71117964512249,12.174392770118766,35.171982735432636,14.0933882372514,13.742259215099637,20.360556030273436,14.967197223273052,6.828983999523507,36.90012950199682,11.539738267240068,13.844954430671987,31.78227844238281,48.09035352738964,19.904140238881773,35.97296685221234,26.282732413802243,14.701963000737162,24.495904541015626,33.92296838093348,18.197551637981565,32.92555192466814,30.38340967175671,14.447051209640216,21.295404052734376,41.108675887254535,21.20849433818275,36.05943704884603,17.23554549863876,11.96503815537709,27.88541259765625,20.538300685938918,7.859537280102018,43.00903526498844,13.221253974908057,15.033820679495074,30.045266723632814,41.40803524443233,24.647565217746347,42.81450042739464,20.13224026570445,14.444795866313939,20.034158325195314,33.40213321300784,24.328094160917118,42.3342712395475,21.052516736804005,12.987644980647753,28.632330322265624,32.965489741394066,17.035998474707547,40.78496639441444,18.659173577534318,14.195881606787054,25.633489990234374,39.609714415380225,10.88384599236989,36.12692859249442,12.818775271229702,8.809749017230313,26.676010131835938
3QFS_112,36.25510009630217,-375.5,10.731063454152855,9.185869961370026,10.505379577725137,30.02363243640856,14.788803100585938,92.01387407815191,8.113214864807725,12.119726284594162,20.925110810163766,37.79620152685031,17.664791870117188,66.14765304731817,25.93980701280113,12.374221975045042,25.554719992496068,20.95338955906371,17.16826477050781,53.95244768637307,20.855346676061487,11.849720715372717,22.62859433678172,39.3219267531578,15.184298706054687,18.026944001404,18.854721005907642,9.04962697942147,14.733421766091999,37.81421629894698,12.546609497070312,64.46952657846393,16.34794447152305,9.793251416319453,19.01097392556419,41.04095058189624,12.060018920898438,60.98429954685876,23.074495187564867,13.330917715594813,24.88810853693328,24.504589156579055,15.58431396484375,73.43924293655024,22.21250721623638,14.819897023025424,15.697637816156027,41.607849064079716,18.917312622070312,37.520776189127744,22.049526337729,11.437941948197357,10.697646554027562,34.49993479517796,13.084664916992187,53.330000024231026,7.8170748765531926,10.186666666666657,12.716570722206967,40.53843442525829,16.228533935546874,38.692079614890716,8.670709753464019,12.919999999999993,15.102411790503647,26.85139612003555,15.986932373046875,54.69150294200722,5.682275481668876,13.243942592018822,16.326970792592277,41.570014054108654,15.239959716796875,41.76602524853105,21.16188016953374,12.938315696247354,11.73417289042763,34.08270260245473,19.446939086914064,69.16673607341468,12.280643491959882,11.989779800787886,17.887130463807715,40.44200783496678,17.635775756835937,53.8009272537676,12.385269164232692,14.745228367349313,14.677559017059759,27.682611477133314,16.99022216796875,58.722175475777114,15.894875621624157,14.93893865929345,26.19080190556914,39.75314357307895,15.930450439453125,45.200117837574055,21.999253600987696,10.556666666666667,15.436136364325813,30.47293176069951,17.72148742675781,57.60977436777607,18.127758418282287,12.367402711563518,20.783493312207412,32.53599430636372,21.184893798828124,44.83862240220507,13.330540053761478,10.56684226594499,17.649636564286176,26.57062285638944,15.4617919921875,51.282621262124486,11.025070440611591,14.31591777343753,18.593512099778273,32.58855546160312,16.843707275390624,64.16475853857646,31.057049021134993,12.569533605393946,13.248731167560418,29.553406398099092,18.00470886230469
3QJ4_113,25.91695407779489,-155.0,35.075160972865625,23.509725206000915,41.979711571875455,64.30221239515406,94.96094818115235,88.78575872007026,39.35864090227093,45.498534512306534,48.20889088232502,29.565348026137123,49.984580993652344,137.88020117687944,113.31575545299253,66.40796560385822,73.22690287513157,36.38131901637941,54.669131469726565,65.84134458957452,32.257601067728686,49.14489560669741,27.891373955418082,17.840594747232714,50.56318969726563,48.437975655972174,73.12827394959281,44.52003159119558,58.00398710069511,61.67510115673565,110.75711822509766,63.867542883593345,21.433576320471342,37.827401997281115,29.401098528723054,31.464544921839025,77.76886749267578,116.10940337241747,74.01344079686615,60.388896835290666,50.57305651475489,26.681252440254525,40.26777954101563,84.60016789942813,31.34880225757887,17.773800782112012,23.847943781083426,21.210012862073906,78.95206298828126,35.772141141172945,50.56829910952684,56.40051835754955,44.333253371925764,63.949018484092015,82.6832275390625,81.44559408700312,37.67324080901706,55.14341285652845,45.10587005214422,35.99964009605301,50.86022033691406,98.63410255077221,67.76655064016965,64.40326009177943,56.18295070324672,19.682910704452617,40.18288650512695,62.660729698257725,24.89903347947648,39.15385443846783,36.313651829849064,40.256592005236634,56.49404754638672,21.00774506104154,33.723005775468025,50.12952501855716,33.02061569070697,76.78962168580617,105.83010559082031,66.14897468144144,25.35290805820871,83.65222132815853,35.35348839493778,48.808296993311934,39.2766357421875,85.4621108268198,69.88154114526706,52.71410988426969,51.460511563308685,18.134493141954568,42.41013793945312,85.02885742749612,34.94199567249668,46.99100044541366,41.012449268776436,51.55400702241788,76.0972915649414,19.22835539599861,15.99845201859559,40.37306304940449,19.272537303530406,40.725949385672855,21.222329711914064,117.37964510758545,51.87317295036778,21.194219641078085,32.425615750364116,21.412077875404638,28.70681838989258,135.69434184129497,64.56404322331588,49.6703040100357,49.4856374655695,26.967733004700563,50.312468719482425,117.47121042508377,34.558170109223695,34.78975757767755,46.59187830013396,20.431078601255624,41.51573104858399,11.73611540383627,23.42841973530312,21.666387891795488,29.222599766477277,16.16443750171498,24.668472290039062
3W2G_114,108.39138274110664,-117.5,110.7259875459179,108.72448167176162,118.66476429098748,93.36162295368217,87.64883270263672,68.24078731414427,113.34487775368488,110.78625817720399,123.05437038371943,107.45350534955753,118.13888092041016,75.81730743449369,100.66713958184323,105.2527131960929,110.64342847436384,117.6293793658488,98.52742462158203,85.73161658510705,91.45000857540312,101.05457750017099,125.4484880509693,108.97225138081065,94.6359130859375,92.87011173316318,114.41396584444794,103.60874122813193,101.40729734609974,108.5733699035148,86.74690551757813,54.58015918728834,113.54780776171955,107.56069104567408,126.63170128820965,118.9941079718125,108.7736572265625,122.92565483299677,120.9964179220326,119.14390214464993,127.79406125326243,119.39521903975563,90.33697204589843,82.2951464641828,108.9211641782507,110.84335019560974,119.0958130946934,113.77508823201701,95.2660415649414,89.3632447860381,98.13531427242226,89.82580518300263,107.60386826691509,98.13216202365349,91.21969299316406,35.46179512658678,105.02765716778724,106.5109053918861,121.64276871756124,111.78700037496023,122.17579345703125,50.89055932287086,103.13395143334351,110.09511186292225,115.67912134544508,115.49912120641561,91.48004760742188,55.72036118395022,82.0321242637772,93.29549561829042,119.12920611363953,108.64647435052007,119.74208984375,94.19411978611535,109.65803877343726,101.92145181587105,107.2894496089554,109.70642822816164,104.42115631103516,48.30735059590254,110.25545886089462,95.11834325436146,118.94516772139852,113.44214444985478,108.20855712890625,72.27231819361994,93.64831184054988,105.02250332365429,118.99323551573957,120.45433566235927,97.5248519897461,85.76722236594576,91.20465740261197,112.3603459149493,119.32676372288302,117.47831158982976,99.502001953125,102.72587252946141,104.96334727430556,89.30002137302886,104.6663548061346,88.1815849828831,68.09322814941406,64.05213420930056,112.03796315381246,96.59306498882971,107.01125513621096,96.94581033505645,71.21674194335938,77.08794845156388,95.54029907519097,108.45833664079642,105.22123430491874,97.83998489537123,69.39176025390626,93.42177421120658,84.29093828721804,123.03708217478311,104.86627270641142,99.62223588297151,49.52095947265625,110.5086059488929,116.2670579352017,95.49564781724304,112.1163599250448,115.96747157822001,112.73716430664062
3W5H_115,45.82327177937204,-160.0,91.5935211415015,27.71133724741609,55.03889225623608,13.322377982422234,35.66782073974609,38.82116001067622,37.548337058962915,37.388828568821076,41.45340797541264,29.05090335150906,34.74915390014648,36.08268290580306,23.91129768766744,35.726118593630815,36.31332608368286,38.488012053164844,45.99150390625,22.503981029594737,27.9420999810416,46.710444438489205,33.60038705482301,29.5563311876797,44.20287551879883,41.02279300802873,62.34077237527792,25.44731777103244,37.58449236276374,11.067739969623592,35.76867904663086,51.83030066717862,21.061509458311505,41.360471711171314,41.293323268897645,30.903506675175983,41.192988586425784,43.91958863384133,17.401560546149092,31.971029006410458,22.97341223761193,51.464192135235656,52.14855804443359,22.96488336621444,20.328508231520498,38.05086217133275,33.09257297418367,28.406415258099162,36.4577880859375,33.75688266922046,41.794313040479004,19.754470017419056,41.11720218788981,10.44599782798708,23.26457290649414,26.57173231579103,43.35631983377659,31.5911625519279,61.13352796030911,22.279820172630906,21.678429412841798,25.40059242820973,24.6043746825724,40.155239501902216,29.43175696411712,34.12117433142191,36.56283798217773,15.519122114891474,22.644507455265586,17.92377529521219,20.56911684205762,23.696726609184946,33.30313949584961,33.20470892318161,34.71495102317509,25.94286121958883,36.812657563308576,19.220006402254263,33.35634078979492,25.5506361416709,28.15367495680558,32.01492033995412,38.60344061467418,33.524423734765215,28.463966369628906,69.13014017775657,15.870792209620536,43.12064450966553,23.081915729471433,40.82491398735927,44.29371643066406,31.32094152810644,17.117763072998642,42.15886170091592,22.61596842525102,32.43707967367855,22.22467041015625,28.63336197497025,61.23882576346241,33.96194657822698,50.93051562167356,10.33802073499973,37.70674057006836,31.809982866454504,29.78521663534567,20.879817082333425,32.9337456627211,16.00522910732666,40.232076263427736,34.37493564605664,18.38356365535735,29.337454400892604,14.322937069912978,13.139112545838405,20.26263427734375,22.648105002548753,11.647309504040788,50.012305787564635,19.97617449512882,11.678154847596343,28.50196228027344,27.755562804199666,66.9812067833761,41.641968934816475,43.99780132425906,10.40422138882784,33.653254699707034
3W2I_116,28.712559963682303,-194.0,24.434980770687254,21.857516948646456,19.450352257974092,13.81545297593984,30.871421813964844,59.967192395154825,57.14900462473456,25.594734595420842,34.66536152374007,15.777144629769037,61.392106246948245,65.48058451646206,43.16369920149347,11.792629425038475,20.445313687848884,18.706949973749683,58.38185195922851,24.368862667927047,26.324908832479416,17.789580217081507,17.077430304084366,10.793029346334256,30.077408599853516,21.137924772217175,22.96638306094839,17.169054793952792,14.45435027811545,16.412434379864017,47.037262725830075,16.678800286908892,49.89579859704461,27.785492793006892,39.21378015462095,22.93056935007339,59.965243911743165,42.01000522949565,49.03318799403173,30.302887059470322,29.73487357611405,20.0773220822184,64.86786346435547,29.09732679833244,27.164574035740713,22.179250690847777,29.758233344072995,15.030396881950153,50.007775115966794,29.21267025412783,32.351353096926786,27.323747456228794,16.337355109215014,12.012393844995202,36.280216979980466,66.92626587142522,49.9630973924013,19.409528325283905,36.484172801608345,21.209063717509746,46.64614715576172,67.35049903253557,40.6423136036497,15.523286186087399,26.738993532889502,20.151322058702092,45.881324768066406,66.0000643789703,15.66712484780084,25.11768260932059,22.84490496945346,12.568146969841631,30.6044921875,13.421884411756912,23.102286928818376,36.26733430497233,22.68698335832645,12.985696879652602,36.69024810791016,49.607176119613186,49.45754311116961,24.11823517090622,35.71769468385681,16.887487197237604,48.83030128479004,72.39611539954353,40.22491133059811,17.382293026733024,33.59749593780822,18.227213161633216,46.353782653808594,29.70731588232227,15.067906330851116,22.28817674867451,32.37204758020136,10.17725976962665,24.146067810058593,9.950703729443191,14.013545198558438,20.448249854694186,24.794778910100415,35.86686092043514,31.015774536132813,36.99806900910631,54.269400180082286,23.103755470930682,25.015993053689293,30.76902688067212,31.130813598632812,41.2190208272734,24.753790173702797,23.51190696642076,16.323120824271193,34.01421302640409,32.10496215820312,20.116327803297764,16.196623102494215,32.50620052750934,22.873535153087182,39.06407346778242,52.19357452392578,18.27790084515387,30.505660715671905,14.383224267946499,17.620448426694086,14.976624176110093,42.695970153808595
3ZBT_117,31.916181813636733,-364.0,26.391315154509897,20.61511505278766,15.742815410649518,27.084221649669267,14.369281005859374,22.522264640610768,5.4163541992169595,10.421659739441122,12.000584112631248,24.01490326770155,13.377035522460938,14.248809843531234,6.875057046766807,9.413080152571894,14.97488523675193,9.178755783359538,12.269403076171875,16.04218887900509,13.973534803908205,5.868249687585569,12.9405228181474,26.046056550768135,13.309927368164063,38.546148440355026,37.7107916183043,16.53660161022656,29.28851075898058,25.24743318640406,11.14482421875,14.35493166703414,5.2913915340296285,10.535736451961844,8.550182393480593,20.455451525817402,10.613870239257812,18.79314328936011,11.338314674608217,12.50536085936788,7.013425514083411,14.741048562785817,14.843475341796875,17.08041943133957,17.144869210221486,8.361460541871924,15.9140287935115,24.605378882980613,12.299932861328125,31.682134604748093,27.132535414355914,15.721172364484596,25.0284053595472,25.526715987144325,7.2841064453125,8.066095017245749,3.7265663435014575,9.93035927247475,8.69123005259795,20.674333060546395,5.318057250976563,12.25886582026356,14.28973888302059,11.977116898796458,6.3709393520643,9.575252978021325,5.59095458984375,6.820647712039488,18.226206008837913,5.49767922296653,17.29510280009766,23.904754762463494,6.64202880859375,19.81516984268189,22.96784877678757,35.672773901439626,19.442104824376475,27.568520141073424,13.536923217773438,11.940190713544888,8.455132240271382,12.723688519708384,13.375631387453756,23.579850586280127,8.645919799804688,14.771942185761441,6.158278944307909,10.292444781690506,9.372684685142923,15.574261100938424,11.734341430664063,8.241014708441947,6.354387003472124,10.208535245729257,16.4640042222242,25.002020860343123,10.524517822265626,25.897305766818334,36.941099165151485,57.92327958126325,28.584153939355662,24.951226762298518,25.549359130859376,14.446790918018063,13.525889488178189,17.427879819803554,18.35186723905856,19.152146017409574,11.141036987304688,24.228418036016826,3.6517300299427573,15.51745757610126,10.859202681263582,15.434122415838534,19.99915466308594,26.14981429689456,9.426793272152906,10.676915816911361,11.2516989119963,22.6698736677653,25.313113403320312,24.90087902809801,32.71835907313811,42.64702980811819,21.342449753405294,17.564144716866384,14.092510986328126
3ZBU_118,23.266651419354012,-358.0,22.669983646507877,17.50551704917255,17.970626927392686,33.50739839242768,8.79736328125,22.074039939138622,15.588269805817083,9.815314898883997,25.177354609037614,28.895846312816047,8.95416259765625,28.20903829265214,18.96644170539887,5.985604035674692,14.782230244140987,5.1497838224720685,6.93514404296875,31.448550792902886,16.229668847221784,8.420967278142523,12.255123726324097,24.333758851615034,7.2312255859375,27.1618327610099,23.526825277736975,8.137853136054924,16.103673891370722,32.205066414982916,6.54013671875,19.87948321676206,18.040555340284413,7.37710303966208,15.041794363015708,30.195987571790944,6.51927490234375,18.632337800706996,13.29677701624999,6.904924432162278,7.916211113227826,9.67117810363501,7.4398956298828125,24.100392611728587,15.890956172234132,9.57767448804068,14.343262727036404,28.827504524105358,6.2620849609375,24.035979419980237,15.224539848205541,13.576823131291064,11.966245209567836,34.73512897876681,6.476327514648437,12.702139814563997,23.93313774240305,9.020592117006988,19.51670723079817,29.71704796784158,4.46077880859375,19.652548711347652,25.652609701343966,8.442221375370394,9.924403845217938,5.966806262783303,5.483538818359375,13.430518507774924,15.729673268278095,9.5973067458939,15.634932708849721,30.856059623306056,7.0256103515625,14.592710593704902,11.779864006213177,17.694525059819245,10.611616659880633,32.58575607508956,6.4484710693359375,18.60487616639815,27.727384358077263,6.5123548785670495,22.8910076283825,29.122118560301658,8.358578491210938,23.25274085645369,28.118348469885767,4.367270248522471,13.931217181388035,14.614828442958038,7.26102294921875,21.922046297465478,20.08988628423368,6.744116193473621,16.257294981309183,27.045107747957864,8.137762451171875,20.11332026920642,21.813917875004762,19.974617455462965,19.081542496271247,27.148348158762303,7.446353149414063,17.832994836381552,18.091586730097237,8.381517120219604,21.570497120951398,28.35189923256541,4.918215942382813,20.65032780088748,17.956486460222614,6.217878696248801,11.08914665314893,14.009916239037342,4.87525634765625,11.518050238140427,14.05846968134885,12.212498824119484,14.871480570805636,23.947764710561735,10.586175537109375,17.865120680212897,23.237957746187153,14.221601689599316,15.00010369608562,14.385903171023978,6.48994140625
4BPR_119,55.56108413768884,-363.0,37.86202541073444,18.162719266705636,15.061887223435388,32.64728947203493,30.807781982421876,48.812454388587,10.437578647400818,7.512499361023151,15.107756601539142,36.89702900029257,22.548159790039062,33.21215192058172,23.253383957193115,7.588297688266948,13.027819134847368,15.686607545057417,11.210440063476563,40.06140289927458,42.43704993080047,22.191988981272726,26.082771076320682,33.363320110022876,23.414456176757813,55.154562065795815,50.29457870462449,18.372909331103006,30.465930630740473,41.31285892182403,36.232907104492185,37.88001123024681,18.35643602948765,8.102811113270723,18.233406113949847,31.67567326366933,13.3895263671875,32.56668780286535,26.20637654579725,10.521745885386713,14.42059247460178,19.828102687314423,10.882620239257813,63.65140035936091,44.831273349769624,33.105122049166106,42.282652350567254,44.92654999988168,26.486752319335938,57.512930473261875,45.37090165145213,24.12956785040218,31.865503580092813,34.18479401454296,20.726882934570312,38.14552971214406,12.82449160554666,5.301487817388221,15.18841455410544,30.801524710371655,15.762295532226563,24.902809523767637,21.004087402004735,7.8262106720877345,13.784991133412706,9.824322318196522,13.394573974609376,43.20500490448133,32.85515236764917,24.37293310358919,32.14936695823814,30.91134616389857,30.69061279296875,44.639597549567185,36.453889868583474,16.71721584031574,20.760366279818033,37.59017405576801,20.346633911132812,32.2034506163126,14.59779902330036,8.923905417964317,11.846269491141015,30.681455764065312,12.415643310546875,21.955535767163404,17.624225181943853,8.940240684478647,20.898915713161138,25.09661224594752,18.712408447265624,24.183622567453522,36.68810988739274,33.59285018479809,34.51514078740989,41.4020790625378,30.53990478515625,37.33944903389869,37.835992576143305,21.344032896182018,24.51413718411397,29.39831397623227,20.316177368164062,26.647132159378934,13.747712842023384,15.270992289252922,16.287394121107695,29.61461845660718,12.5701171875,24.668327685534894,13.710109232673455,14.67367436303399,11.300636182531992,28.90103907630588,17.27959289550781,39.19691307050492,33.337304927282354,35.68334663419375,25.804275878625937,42.82382932064567,32.066497802734375,40.58390708529724,40.38430811905593,28.40689311585117,17.497287913358058,17.86228906085167,14.56949462890625
